valeur_fonciere,surface_reelle_bati,nombre_pieces_principales,longitude,latitude,population_iris,pop_15_64_iris,nb_logement_iris,tx_pauvrete_iris,tx_menages_imposables_iris,dec_med_iris,disp_med_iris,tx_impot_iris,part_rev_act_salarie_iris,part_rev_chomage_iris,part_rev_retraites_iris,tx_emploi_15_64_iris,tx_cdi_iris,nb_generalistes_iris,nb_paramed_iris,nb_com_alim_iris,nb_eq_sportif_iris
95300,46,2,3.848628044,43.60834122,4258,2866,2198,23.52122477,51.64147994,16308,17357.2,17.3,55.4,4.5,27.7,59.4905792,85.87837838,2,8,4,1
374800,103,4,3.879996061,43.60773087,4579,3700,3448,23.30302046,56.09625668,21635,20964.5,23.1,52.6,3.5,23.4,47.56756757,68.37725381,14,27,19,1
655000,197,5,3.874986887,43.61153412,2370,2050,1938,20.94117647,54.52812202,21298,20329.04762,23.7,54.9,4.1,18.3,45.70731707,62.55144033,11,9,24,0
97380,27,0,3.879421949,43.60903168,4579,3700,3448,23.30302046,56.09625668,21635,20964.5,23.1,52.6,3.5,23.4,47.56756757,68.37725381,14,27,19,1
211000,68,3,3.898535967,43.60207748,3904,3211,2728,17.98735369,56.36882129,19928,19496,19.8,71.3,4.6,15.4,52.72500779,77.73512476,0,6,6,2
48000,18,1,3.866691113,43.63640594,5483,4949,3803,30.86795736,40.8929837,15398,16239,17.2,62.8,4,20.9,32.00646595,64.03806934,3,18,3,3
227000,70,3,3.894356966,43.60189819,3997,3062,2969,22.69796234,49.74160207,17299,17383.33333,16,67.2,5.1,20.1,57.90333116,76.8907563,2,6,6,0
171490,35,2,3.875089884,43.61291504,2544,2167,2151,32.04874835,41.42427282,15092,15980,18.2,61.5,4.8,18.7,42.77803415,61.8226601,2,4,7,0
133000,36,1,3.876292944,43.60774231,4579,3700,3448,23.30302046,56.09625668,21635,20964.5,23.1,52.6,3.5,23.4,47.56756757,68.37725381,14,27,19,1
77000,27,1,3.893722057,43.6023407,3997,3062,2969,22.69796234,49.74160207,17299,17383.33333,16,67.2,5.1,20.1,57.90333116,76.8907563,2,6,6,0
89400,19,1,3.898505926,43.60168457,3904,3211,2728,17.98735369,56.36882129,19928,19496,19.8,71.3,4.6,15.4,52.72500779,77.73512476,0,6,6,2
141550,67,3,3.873060942,43.59789276,3521,2139,1905,21.78927681,53.0956848,17972,17921.33333,16.6,51.6,4.2,35.2,58.39177186,79.1776028,2,10,6,2
89000,28,1,3.876153946,43.61291885,2544,2167,2151,32.04874835,41.42427282,15092,15980,18.2,61.5,4.8,18.7,42.77803415,61.8226601,2,4,7,0
120000,62,3,3.864450932,43.61227036,2094,1304,1205,11.96738559,65.06276151,25772,24227.5,23.5,48.7,2.8,26.9,65.64417178,78.51002865,9,36,7,0
270800,86,4,3.856770039,43.58614349,3975,2854,1933,19.50290449,52.56518082,18102,18233.84615,15.9,70.7,5.2,15.6,62.64891381,86.01099572,6,18,1,3
258000,70,3,3.879143953,43.61494446,2851,2277,2237,20.14453478,52.28426396,19866,19507.16667,19.5,62.2,4.7,18.3,51.69082126,67.51219512,5,21,18,0
56500,19,1,3.857794046,43.61231995,2849,1777,1671,25.86307782,53.75816993,18406,18621.5,19.5,50.6,3.6,30.4,58.97580191,79.37062937,3,28,6,5
198000,54,3,3.89945507,43.60082245,5166,3833,3193,15.02021019,62.00519143,20928,20374.66667,20.1,69.4,3.9,15.7,68.92773285,87.69363167,17,43,9,3
81000,51,3,3.825336933,43.61327744,2594,1881,1471,38.16155989,33.86287625,11316,13993.33333,11.9,66.4,7.3,20.2,53.42902711,80.6345733,4,7,5,1
137000,36,2,3.881011009,43.62227631,3680,2452,2489,13.64497789,65.76177285,24186,23020.5,20.9,51.1,2.8,33.7,60.27732463,82.03062047,5,10,4,1
121300,32,2,3.898505926,43.60168457,3904,3211,2728,17.98735369,56.36882129,19928,19496,19.8,71.3,4.6,15.4,52.72500779,77.73512476,0,6,6,2
170000,68,3,3.831727028,43.63310242,5367,3752,2500,17.51071967,54.33862434,19234,19623.33333,16.5,77.7,4.3,10.3,66.09808102,82.1587868,5,30,2,3
122000,19,1,3.873208046,43.62049484,2967,2251,2021,23.52941176,53.83244207,19814,19367.41935,20.7,54.9,3.9,25.1,46.82363394,75.51252847,9,21,7,0
116000,63,4,3.865144014,43.60298157,3634,2478,2076,28.9322444,50.88253195,16894,17232.5,16.6,59.2,5.4,24.5,54.64083939,81.9897084,3,23,14,0
90000,24,1,3.882699966,43.60887909,4579,3700,3448,23.30302046,56.09625668,21635,20964.5,23.1,52.6,3.5,23.4,47.56756757,68.37725381,14,27,19,1
120000,49,2,3.892467976,43.5929451,3009,2000,1825,15.11279382,62.63595649,21494,20615,18.7,58.8,3.3,27.7,60.35,84.62273161,6,12,5,2
165810,23,1,3.863795996,43.60824966,3634,2478,2076,28.9322444,50.88253195,16894,17232.5,16.6,59.2,5.4,24.5,54.64083939,81.9897084,3,23,14,0
165810,54,3,3.863795996,43.60824966,3634,2478,2076,28.9322444,50.88253195,16894,17232.5,16.6,59.2,5.4,24.5,54.64083939,81.9897084,3,23,14,0
57685.5,65,3,3.867243052,43.60567856,3634,2478,2076,28.9322444,50.88253195,16894,17232.5,16.6,59.2,5.4,24.5,54.64083939,81.9897084,3,23,14,0
50000,19,1,3.85265708,43.62330627,4172,3154,2795,39.91313464,34.23522916,11364,13454.44444,13,63.6,7.1,21.9,51.01458465,77.06167706,6,13,8,0
30000,19,1,3.834837914,43.61489868,4057,2735,1374,62.59501503,16.38477801,6100,10594.41176,7.2,60.5,11.3,23.8,37.14808044,73.51598174,2,6,5,1
200000,61,3,3.881505013,43.61795425,2540,1854,1640,20.30123038,55.56396669,19238,19206.08696,18.3,60.8,3.7,24,57.60517799,79.33261572,5,24,10,4
150000,48,2,3.875505924,43.62691879,4247,3180,2832,29.44006415,48.19277108,15864,16658,17.3,58.2,3.5,27,48.4591195,73.10149042,7,23,10,0
32500,12,1,3.864229918,43.62290573,2753,2242,1857,14.36657682,61.96498054,24986,23408.8,22.2,56.4,3.2,22,44.11239964,66.2004662,11,55,3,4
68000,17,1,3.873656988,43.62451172,2883,1964,1904,13.03216651,67.85992218,25188,23835,20.4,50.3,2.3,36.1,59.77596741,78.63501484,8,17,2,0
102500,52,2,3.871726036,43.60846329,1712,1409,1226,19.0990991,58.13648294,23970,22888,24.9,49,3.3,18,47.12562101,66.66666667,9,19,5,2
68000,37,2,3.868681908,43.60712814,4826,3768,3138,29.54889113,47.60353653,16682,16927,16.8,60.9,6.2,19.9,48.85881104,72.20052083,5,31,30,2
52500,30,1,3.841634035,43.61433029,3068,2033,1864,17.51824818,60.37195994,20454,20330,18.8,56.2,3.8,28.2,59.66551894,87.7340824,6,32,5,1
189000,40,2,3.90000391,43.60097885,5166,3833,3193,15.02021019,62.00519143,20928,20374.66667,20.1,69.4,3.9,15.7,68.92773285,87.69363167,17,43,9,3
101700,46,2,3.834084034,43.60922623,4188,2918,2027,16.44876523,61.18791603,20392,20190.76923,18.7,59.2,3.6,26.3,63.84509938,85.5176541,3,25,2,4
146720,48,2,3.893146038,43.6010704,3997,3062,2969,22.69796234,49.74160207,17299,17383.33333,16,67.2,5.1,20.1,57.90333116,76.8907563,2,6,6,0
125000,45,2,3.851666927,43.60090637,2982,1872,1692,17.78656126,58.52066715,20930,20440,18.8,50.2,3.1,31.3,58.86752137,82.01438849,11,27,7,0
260000,70,4,3.86588192,43.6118927,2094,1304,1205,11.96738559,65.06276151,25772,24227.5,23.5,48.7,2.8,26.9,65.64417178,78.51002865,9,36,7,0
148000,84,4,3.841296911,43.60417938,1889,1255,1184,19.28438662,59.64566929,21990,21012.38095,20.1,44.8,3.5,34.9,57.05179283,79.87519501,5,12,1,3
99000,72,2,3.875392914,43.60797501,2437,2085,1915,27.59253594,45.23135033,16102,16792.66667,19.6,56.5,6,17.2,48.53717026,60.14580802,3,4,17,1
159000,95,4,3.876560926,43.60749435,4579,3700,3448,23.30302046,56.09625668,21635,20964.5,23.1,52.6,3.5,23.4,47.56756757,68.37725381,14,27,19,1
159000,12,1,3.876560926,43.60749435,4579,3700,3448,23.30302046,56.09625668,21635,20964.5,23.1,52.6,3.5,23.4,47.56756757,68.37725381,14,27,19,1
200000,89,4,3.887976885,43.5995636,2888,1851,1605,22.36770322,50.80882353,17720,18040.37037,15,57.3,4.4,30.6,56.29389519,80.57080132,3,6,3,1
112000,33,1,3.873656988,43.62451172,2883,1964,1904,13.03216651,67.85992218,25188,23835,20.4,50.3,2.3,36.1,59.77596741,78.63501484,8,17,2,0
180000,23,1,3.872678995,43.62220383,2967,2251,2021,23.52941176,53.83244207,19814,19367.41935,20.7,54.9,3.9,25.1,46.82363394,75.51252847,9,21,7,0
95400,42,2,3.86610198,43.60879898,2440,1868,1590,22.80461032,52.78884462,20140,19768.46154,23.7,51.8,3.9,20.9,47.43040685,74.70414201,8,22,7,1
45000,25,0,3.871428967,43.60821152,4567,3372,3077,21.86794208,55.66762728,20564,19764,19.9,54.9,3.9,26.2,55.10083037,76.66882696,10,36,14,1
96000,38,1,3.86499691,43.60902786,2440,1868,1590,22.80461032,52.78884462,20140,19768.46154,23.7,51.8,3.9,20.9,47.43040685,74.70414201,8,22,7,1
127000,35,1,3.877594948,43.60766602,4579,3700,3448,23.30302046,56.09625668,21635,20964.5,23.1,52.6,3.5,23.4,47.56756757,68.37725381,14,27,19,1
160000,71,3,3.876765013,43.62561035,2883,1964,1904,13.03216651,67.85992218,25188,23835,20.4,50.3,2.3,36.1,59.77596741,78.63501484,8,17,2,0
228000,97,4,3.869402885,43.60302353,4826,3768,3138,29.54889113,47.60353653,16682,16927,16.8,60.9,6.2,19.9,48.85881104,72.20052083,5,31,30,2
228000,97,4,3.869402885,43.60302353,4826,3768,3138,29.54889113,47.60353653,16682,16927,16.8,60.9,6.2,19.9,48.85881104,72.20052083,5,31,30,2
228000,199,6,3.869402885,43.60302353,4826,3768,3138,29.54889113,47.60353653,16682,16927,16.8,60.9,6.2,19.9,48.85881104,72.20052083,5,31,30,2
228000,97,4,3.869402885,43.60302353,4826,3768,3138,29.54889113,47.60353653,16682,16927,16.8,60.9,6.2,19.9,48.85881104,72.20052083,5,31,30,2
40000,70,3,3.816097021,43.62260437,2680,1634,930,63.71186135,11.12515803,5874,10740.45455,5,56.8,13.6,27.6,28.64137087,76.45631068,4,30,9,0
152000,48,2,3.886761904,43.62659836,3375,2360,1865,10.09530533,71.20567376,26816,25518,23.9,53.9,2.2,25,65.29661017,83.18794607,6,16,3,1
350000,93,4,3.870145082,43.62166214,2967,2251,2021,23.52941176,53.83244207,19814,19367.41935,20.7,54.9,3.9,25.1,46.82363394,75.51252847,9,21,7,0
565000,109,4,3.885253906,43.62505722,3680,2452,2489,13.64497789,65.76177285,24186,23020.5,20.9,51.1,2.8,33.7,60.27732463,82.03062047,5,10,4,1
68000,22,1,3.862669945,43.62634659,2309,1923,1591,29.9025974,44.11764706,15834,16761.97436,17.1,63.4,4.8,21.4,39.72958918,68.59623734,1,13,0,2
240000,66,3,3.909445047,43.60578918,5166,3833,3193,15.02021019,62.00519143,20928,20374.66667,20.1,69.4,3.9,15.7,68.92773285,87.69363167,17,43,9,3
41350,15,1,3.852114916,43.61532593,2578,1906,1852,21.43895349,55.26552655,18728,18645,19.2,52.3,4.1,27.5,49.73767051,75.81620314,6,11,1,7
59500,17,1,3.873656988,43.62451172,2883,1964,1904,13.03216651,67.85992218,25188,23835,20.4,50.3,2.3,36.1,59.77596741,78.63501484,8,17,2,0
118000,38,2,3.876569033,43.60685349,4579,3700,3448,23.30302046,56.09625668,21635,20964.5,23.1,52.6,3.5,23.4,47.56756757,68.37725381,14,27,19,1
241250,32,2,3.882745981,43.62204361,3680,2452,2489,13.64497789,65.76177285,24186,23020.5,20.9,51.1,2.8,33.7,60.27732463,82.03062047,5,10,4,1
241250,24,1,3.882745981,43.62204361,3680,2452,2489,13.64497789,65.76177285,24186,23020.5,20.9,51.1,2.8,33.7,60.27732463,82.03062047,5,10,4,1
97350,61,3,3.864628077,43.59464264,5374,3559,2692,24.10271374,45.05849133,16010,16734,14.6,59.9,5,28.3,58.16240517,88.68407578,4,19,7,2
136000,44,2,3.839561939,43.59749222,4188,2918,2027,16.44876523,61.18791603,20392,20190.76923,18.7,59.2,3.6,26.3,63.84509938,85.5176541,3,25,2,4
17000,90,4,3.903441906,43.60677719,3904,3211,2728,17.98735369,56.36882129,19928,19496,19.8,71.3,4.6,15.4,52.72500779,77.73512476,0,6,6,2
69000,29,2,3.866894007,43.59283447,5788,3594,3160,21.76228742,50.67014147,17061,17665.33333,14.4,53.1,3.8,37.7,56.78909293,88.28781513,4,28,9,5
145000,46,2,3.859335899,43.58147049,3975,2854,1933,19.50290449,52.56518082,18102,18233.84615,15.9,70.7,5.2,15.6,62.64891381,86.01099572,6,18,1,3
70350,23,1,3.870717049,43.60329819,4826,3768,3138,29.54889113,47.60353653,16682,16927,16.8,60.9,6.2,19.9,48.85881104,72.20052083,5,31,30,2
83000,25,1,3.873198986,43.61240005,2370,2050,1938,20.94117647,54.52812202,21298,20329.04762,23.7,54.9,4.1,18.3,45.70731707,62.55144033,11,9,24,0
100000,45,0,3.882699966,43.60887909,4579,3700,3448,23.30302046,56.09625668,21635,20964.5,23.1,52.6,3.5,23.4,47.56756757,68.37725381,14,27,19,1
296000,72,3,3.87332201,43.61777115,2967,2251,2021,23.52941176,53.83244207,19814,19367.41935,20.7,54.9,3.9,25.1,46.82363394,75.51252847,9,21,7,0
100000,33,1,3.892170906,43.60758972,2031,1519,1455,22.06353833,54.93358634,19414,18917,18,54.5,3.6,34.3,49.30875576,77.41935484,5,28,4,1
181600,138,0,3.818329096,43.62941742,2278,1367,835,53.43317972,16.66666667,6956,11857.93103,5.8,51.1,11.8,35.2,30.72421361,82.69720102,5,29,0,1
181600,12,0,3.818329096,43.62941742,2278,1367,835,53.43317972,16.66666667,6956,11857.93103,5.8,51.1,11.8,35.2,30.72421361,82.69720102,5,29,0,1
181600,12,0,3.818329096,43.62941742,2278,1367,835,53.43317972,16.66666667,6956,11857.93103,5.8,51.1,11.8,35.2,30.72421361,82.69720102,5,29,0,1
170000,56,3,3.877178907,43.61317062,2544,2167,2151,32.04874835,41.42427282,15092,15980,18.2,61.5,4.8,18.7,42.77803415,61.8226601,2,4,7,0
117000,88,4,3.864628077,43.59464264,5374,3559,2692,24.10271374,45.05849133,16010,16734,14.6,59.9,5,28.3,58.16240517,88.68407578,4,19,7,2
105970,48,2,3.865072966,43.59447861,5374,3559,2692,24.10271374,45.05849133,16010,16734,14.6,59.9,5,28.3,58.16240517,88.68407578,4,19,7,2
955502,62,3,3.852370977,43.61583328,2578,1906,1852,21.43895349,55.26552655,18728,18645,19.2,52.3,4.1,27.5,49.73767051,75.81620314,6,11,1,7
955502,67,3,3.852370977,43.61583328,2578,1906,1852,21.43895349,55.26552655,18728,18645,19.2,52.3,4.1,27.5,49.73767051,75.81620314,6,11,1,7
955502,23,1,3.852370977,43.61583328,2578,1906,1852,21.43895349,55.26552655,18728,18645,19.2,52.3,4.1,27.5,49.73767051,75.81620314,6,11,1,7
955502,53,2,3.852370977,43.61583328,2578,1906,1852,21.43895349,55.26552655,18728,18645,19.2,52.3,4.1,27.5,49.73767051,75.81620314,6,11,1,7
223330,63,2,3.881748915,43.60747528,4579,3700,3448,23.30302046,56.09625668,21635,20964.5,23.1,52.6,3.5,23.4,47.56756757,68.37725381,14,27,19,1
389000,112,3,3.856369019,43.61151505,2849,1777,1671,25.86307782,53.75816993,18406,18621.5,19.5,50.6,3.6,30.4,58.97580191,79.37062937,3,28,6,5
225600,80,4,3.874653101,43.6282692,4247,3180,2832,29.44006415,48.19277108,15864,16658,17.3,58.2,3.5,27,48.4591195,73.10149042,7,23,10,0
351000,151,0,3.872298956,43.60897827,1712,1409,1226,19.0990991,58.13648294,23970,22888,24.9,49,3.3,18,47.12562101,66.66666667,9,19,5,2
351000,97,0,3.872298956,43.60897827,1712,1409,1226,19.0990991,58.13648294,23970,22888,24.9,49,3.3,18,47.12562101,66.66666667,9,19,5,2
69000,21,1,3.877104044,43.61574554,2851,2277,2237,20.14453478,52.28426396,19866,19507.16667,19.5,62.2,4.7,18.3,51.69082126,67.51219512,5,21,18,0
84000,19,1,3.868944883,43.6088028,1712,1409,1226,19.0990991,58.13648294,23970,22888,24.9,49,3.3,18,47.12562101,66.66666667,9,19,5,2
187000,82,4,3.8664639,43.59148407,5788,3594,3160,21.76228742,50.67014147,17061,17665.33333,14.4,53.1,3.8,37.7,56.78909293,88.28781513,4,28,9,5
131000,72,3,3.867021084,43.59540176,5374,3559,2692,24.10271374,45.05849133,16010,16734,14.6,59.9,5,28.3,58.16240517,88.68407578,4,19,7,2
62000,24,1,3.891786098,43.60519028,2668,1928,2125,22.99237326,51.57740279,18724,18502,18.6,55.7,4.3,26.3,50.88174274,78.13578826,5,13,7,1
63000,20,1,3.869791985,43.6385994,5483,4949,3803,30.86795736,40.8929837,15398,16239,17.2,62.8,4,20.9,32.00646595,64.03806934,3,18,3,3
188000,60,3,3.834857941,43.60145569,4188,2918,2027,16.44876523,61.18791603,20392,20190.76923,18.7,59.2,3.6,26.3,63.84509938,85.5176541,3,25,2,4
215000,77,4,3.873405933,43.60860825,2437,2085,1915,27.59253594,45.23135033,16102,16792.66667,19.6,56.5,6,17.2,48.53717026,60.14580802,3,4,17,1
102000,39,2,3.844997883,43.59506226,6204,4292,2939,22.74957936,49.45499844,16275,17143,14.3,75.1,5.9,13.5,65.35414725,85.76952823,3,18,4,9
140186,99,5,3.878797054,43.59244537,4098,2822,2013,34.24868472,31.48571429,11750,14575.33333,10.8,73.9,8.4,14,54.96102055,84.22131148,1,2,5,4
90600,26,2,3.875089884,43.60771561,2437,2085,1915,27.59253594,45.23135033,16102,16792.66667,19.6,56.5,6,17.2,48.53717026,60.14580802,3,4,17,1
122700,63,3,3.848305941,43.59737015,6204,4292,2939,22.74957936,49.45499844,16275,17143,14.3,75.1,5.9,13.5,65.35414725,85.76952823,3,18,4,9
150000,40,2,3.878901005,43.60885239,4579,3700,3448,23.30302046,56.09625668,21635,20964.5,23.1,52.6,3.5,23.4,47.56756757,68.37725381,14,27,19,1
135650,97,5,3.845360041,43.62064362,4326,2883,2370,46.327142,39.43580887,9726,12744.66667,13.5,60.6,6.8,26.2,46.93028096,69.46386946,3,9,13,5
50000,32,2,3.882451057,43.60176086,3169,2458,2164,25.78139449,42.13230572,15536,16781.11111,15.7,64.3,5.9,20.1,51.54597234,70.77338129,3,15,13,0
244000,63,3,3.858760118,43.58116531,3975,2854,1933,19.50290449,52.56518082,18102,18233.84615,15.9,70.7,5.2,15.6,62.64891381,86.01099572,6,18,1,3
103000,29,1,3.844187975,43.64054108,5107,3986,2893,25.62361077,45.48889939,15696,16668,16.5,68.7,5.1,15.2,55.06773708,75.24752475,2,13,2,3
82800,33,2,3.862982988,43.64054871,5483,4949,3803,30.86795736,40.8929837,15398,16239,17.2,62.8,4,20.9,32.00646595,64.03806934,3,18,3,3
275000,92,5,3.836731911,43.63095474,5367,3752,2500,17.51071967,54.33862434,19234,19623.33333,16.5,77.7,4.3,10.3,66.09808102,82.1587868,5,30,2,3
50000,20,1,3.842308998,43.64211273,5107,3986,2893,25.62361077,45.48889939,15696,16668,16.5,68.7,5.1,15.2,55.06773708,75.24752475,2,13,2,3
62300,25,1,3.846554041,43.61988068,4326,2883,2370,46.327142,39.43580887,9726,12744.66667,13.5,60.6,6.8,26.2,46.93028096,69.46386946,3,9,13,5
84461.49,14,0,3.867245913,43.63566208,5483,4949,3803,30.86795736,40.8929837,15398,16239,17.2,62.8,4,20.9,32.00646595,64.03806934,3,18,3,3
275000,83,4,3.905641079,43.61147308,1817,1331,1098,0,63.66630077,22040,21202.85714,19.6,61.4,3.5,24.7,65.81517656,90.1910828,4,3,1,0
137500,74,4,3.888395071,43.61472321,2424,1596,1314,23.48336595,53.33998006,19168,19004,17.3,52,3.8,32.2,57.33082707,87.6747141,0,6,4,1
65760,20,1,3.857794046,43.61231995,2849,1777,1671,25.86307782,53.75816993,18406,18621.5,19.5,50.6,3.6,30.4,58.97580191,79.37062937,3,28,6,5
264000,83,4,3.842457056,43.62254715,4326,2883,2370,46.327142,39.43580887,9726,12744.66667,13.5,60.6,6.8,26.2,46.93028096,69.46386946,3,9,13,5
127000,40,2,3.872145891,43.60802841,4567,3372,3077,21.86794208,55.66762728,20564,19764,19.9,54.9,3.9,26.2,55.10083037,76.66882696,10,36,14,1
78000,17,1,3.874948978,43.60990524,2370,2050,1938,20.94117647,54.52812202,21298,20329.04762,23.7,54.9,4.1,18.3,45.70731707,62.55144033,11,9,24,0
68000,20,1,3.869791985,43.6385994,5483,4949,3803,30.86795736,40.8929837,15398,16239,17.2,62.8,4,20.9,32.00646595,64.03806934,3,18,3,3
145000,50,2,3.896126032,43.60465622,3997,3062,2969,22.69796234,49.74160207,17299,17383.33333,16,67.2,5.1,20.1,57.90333116,76.8907563,2,6,6,0
118250,38,2,3.837119102,43.6301651,5367,3752,2500,17.51071967,54.33862434,19234,19623.33333,16.5,77.7,4.3,10.3,66.09808102,82.1587868,5,30,2,3
351500,103,3,3.876821041,43.60447311,4567,3372,3077,21.86794208,55.66762728,20564,19764,19.9,54.9,3.9,26.2,55.10083037,76.66882696,10,36,14,1
90000,22,1,3.844187975,43.64054108,5107,3986,2893,25.62361077,45.48889939,15696,16668,16.5,68.7,5.1,15.2,55.06773708,75.24752475,2,13,2,3
115000,36,2,3.830676079,43.63444519,5367,3752,2500,17.51071967,54.33862434,19234,19623.33333,16.5,77.7,4.3,10.3,66.09808102,82.1587868,5,30,2,3
74000,21,1,3.880017996,43.61629868,2851,2277,2237,20.14453478,52.28426396,19866,19507.16667,19.5,62.2,4.7,18.3,51.69082126,67.51219512,5,21,18,0
225000,69,3,3.881114006,43.6164856,2540,1854,1640,20.30123038,55.56396669,19238,19206.08696,18.3,60.8,3.7,24,57.60517799,79.33261572,5,24,10,4
88550,67,4,3.894305944,43.62344742,2121,1356,1123,14.84317115,59.87780041,21546,21311.5,17.9,54.4,3.5,27.6,64.15929204,85.34246575,5,23,1,0
120000,18,1,3.857794046,43.61231995,2849,1777,1671,25.86307782,53.75816993,18406,18621.5,19.5,50.6,3.6,30.4,58.97580191,79.37062937,3,28,6,5
120000,20,1,3.857794046,43.61231995,2849,1777,1671,25.86307782,53.75816993,18406,18621.5,19.5,50.6,3.6,30.4,58.97580191,79.37062937,3,28,6,5
67000,21,1,3.86251092,43.61014557,2440,1868,1590,22.80461032,52.78884462,20140,19768.46154,23.7,51.8,3.9,20.9,47.43040685,74.70414201,8,22,7,1
205000,59,3,3.9108181,43.60634995,5166,3833,3193,15.02021019,62.00519143,20928,20374.66667,20.1,69.4,3.9,15.7,68.92773285,87.69363167,17,43,9,3
80000,30,1,3.856770039,43.58614349,3975,2854,1933,19.50290449,52.56518082,18102,18233.84615,15.9,70.7,5.2,15.6,62.64891381,86.01099572,6,18,1,3
93500,64,3,3.847492933,43.623806,2418,1836,1574,16.83833408,56.29887055,21428,20247.61905,18.4,59,4.2,28.2,56.31808279,78.25112108,3,16,0,0
90000,39,2,3.848305941,43.59737015,6204,4292,2939,22.74957936,49.45499844,16275,17143,14.3,75.1,5.9,13.5,65.35414725,85.76952823,3,18,4,9
120000,54,0,3.870686054,43.60560608,4826,3768,3138,29.54889113,47.60353653,16682,16927,16.8,60.9,6.2,19.9,48.85881104,72.20052083,5,31,30,2
222500,97,4,3.832453966,43.61846161,3983,2547,1846,41.76058483,32.55813953,10480,13344.66667,12.5,56.6,6.2,30.3,44.16961131,76.42928786,2,11,2,0
219200,98,5,3.848673105,43.59605026,6204,4292,2939,22.74957936,49.45499844,16275,17143,14.3,75.1,5.9,13.5,65.35414725,85.76952823,3,18,4,9
145000,59,2,3.899475098,43.61402893,1978,1170,972,13.06226175,64.7183847,22728,21695.33333,21,49.3,3.2,33.4,61.1965812,85.50488599,3,9,0,0
160000,56,4,3.879235029,43.61938858,3680,2452,2489,13.64497789,65.76177285,24186,23020.5,20.9,51.1,2.8,33.7,60.27732463,82.03062047,5,10,4,1
69000,18,1,3.873656988,43.62451172,2883,1964,1904,13.03216651,67.85992218,25188,23835,20.4,50.3,2.3,36.1,59.77596741,78.63501484,8,17,2,0
180000,36,2,3.881748915,43.60747528,4579,3700,3448,23.30302046,56.09625668,21635,20964.5,23.1,52.6,3.5,23.4,47.56756757,68.37725381,14,27,19,1
162000,35,2,3.856113911,43.60023117,2398,1575,1549,15.30032468,57.18981101,19424,19387.85714,16.6,58.4,3.8,30.7,65.77777778,85.74380165,4,19,3,1
289000,82,4,3.909934044,43.60635376,5166,3833,3193,15.02021019,62.00519143,20928,20374.66667,20.1,69.4,3.9,15.7,68.92773285,87.69363167,17,43,9,3
525000,128,4,3.873001099,43.60704041,4567,3372,3077,21.86794208,55.66762728,20564,19764,19.9,54.9,3.9,26.2,55.10083037,76.66882696,10,36,14,1
60000,17,1,3.874948978,43.60990524,2370,2050,1938,20.94117647,54.52812202,21298,20329.04762,23.7,54.9,4.1,18.3,45.70731707,62.55144033,11,9,24,0
178800,19,1,3.898505926,43.60168457,3904,3211,2728,17.98735369,56.36882129,19928,19496,19.8,71.3,4.6,15.4,52.72500779,77.73512476,0,6,6,2
178800,19,1,3.898505926,43.60168457,3904,3211,2728,17.98735369,56.36882129,19928,19496,19.8,71.3,4.6,15.4,52.72500779,77.73512476,0,6,6,2
210000,45,2,3.866069078,43.61312866,2094,1304,1205,11.96738559,65.06276151,25772,24227.5,23.5,48.7,2.8,26.9,65.64417178,78.51002865,9,36,7,0
181000,80,4,3.885867119,43.60314178,3169,2458,2164,25.78139449,42.13230572,15536,16781.11111,15.7,64.3,5.9,20.1,51.54597234,70.77338129,3,15,13,0
105000,47,2,3.840704918,43.59267807,6204,4292,2939,22.74957936,49.45499844,16275,17143,14.3,75.1,5.9,13.5,65.35414725,85.76952823,3,18,4,9
